fsd_id,k1,k2,bv1,bv3,bv6,k7,k8_1,k8_2,k8_3,k8_4,k9_1,k9_2,k9_3,k9_4,k9_5,k9_6,k9_7,k9_8,k9_9,k9_10,k9_11,k9_12,k9_13,k9_14,k9_15,k9_16,k9_17,k9_18,k9_19,k9_20,k9_21,k9_22,k9_23,k9_24,k9_25,k9_26,k9_27,k9_28,k9_29,k9_30,k13,k14,k15,k16,k17,k18,k19,k20,k21_1,k21_2,k21_3,k21_4,k21_5,k21_6,k21_7,k21_8,k21_9,k22_1,k22_2,k22_3,k22_4,k22_5,k22_6,k22_7,k22_8,k22_9,k22_10,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k95_1,k95_2,k95_3,k95_4,k95_5,k95_6,k95_7,k95_8,k95_9,k95_10,k95_11,k95_12,k95_13,k95_14,k95_15,k95_16,k95_17,k95_18,height,weight,gender,age,BMI,BMI.factor,Social_wellbeing,Social_engagement,Mental_wellbeing,Emotional_wellbeing,Accomplishment,Pressure,EXhaustion
1473,4,1,18,24,0,2,4,4,4,4,1,NA,1,NA,1,1,NA,NA,NA,1,3,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,4,1,0,0,0,0,1,0,1,0,1,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,3,1,2,2,1,1,1,2,6,2,6,2,2,2,4,4,2,4,4,3,2,4,2,3,5,2,180,77,Male,28-30,23.76543209876543,Normal weight,-1.0894032539022522,-0.37429901736576043,-0.3366482130625818,-0.350621454781221,-0.22193623556660327,0.9268783333490855,-0.25192051029846535
1474,3,2,18,24,0,1,3,3,4,3,4,3,4,3,3,3,3,4,2,4,4,3,2,1,4,2,2,1,1,1,1,1,4,2,3,4,3,2,2,2,3,1,0,0,0,0,1,1,-1,-1,1,2,2,2,2,2,1,3,0,1,1,0,0,2,2,2,3,3,2,2,2,3,3,2,2,3,3,1,3,3,4,4,3,4,3,4,4,2,3,3,3,3,4,3,4,3,3,166,61,Female,25-27,22.136739730004358,Normal weight,0.5226442880591193,0.03167893056635102,0.9477612521486338,1.1299291793844135,-0.04672944656947622,0.40165101312089274,1.1100001952737288
1475,6,2,18,24,0,1,2,3,2,3,3,2,3,3,2,2,2,3,1,3,3,1,4,3,2,2,2,2,3,1,2,1,1,4,2,3,2,2,2,4,5,1,0,0,0,0,0,0,1,0,1,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,2,2,1,1,1,1,4,5,6,5,6,6,5,5,2,1,2,1,1,3,1,3,2,1,171,101,Female,33+,34.54054238911118,Obese,-1.0748027060062852,-0.3324424210761183,-1.2897944078131165,-1.3880015078232695,-1.5288138996172664,1.4407776714171643,2.2529334828776326
1476,3,2,18,24,0,1,3,3,3,3,2,1,3,1,3,3,2,2,1,3,1,1,3,2,2,1,2,2,3,2,2,1,1,3,3,3,2,2,1,1,5,0,0,0,1,0,0,1,-2,-1,-1,1,1,1,-1,-1,-1,3,1,1,2,1,0,3,3,3,2,3,3,3,4,4,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,166,80,Female,25-27,29.03178980984178,Overweight,1.638640226870949,2.9883764007670903,1.48818063358542,1.6374629925104611,-1.2567185408669155,1.6540304644851564,2.033917610036219
1477,5,2,18,24,0,2,3,4,3,3,3,3,3,2,3,3,2,3,3,3,3,1,4,4,4,3,1,2,2,2,2,1,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,1,1,-1,1,1,1,-2,-1,0,3,3,2,2,1,0,0,1,1,2,2,2,2,2,3,3,2,2,2,2,3,3,5,4,4,2,2,4,3,4,2,2,2,2,2,2,2,NA,3,2,165,101,Female,31-33,37.09825528007347,Obese,1.054866562254261,-0.216830190376337,0.7574466461972738,0.2304105361301728,NA,NA,NA
1478,2,2,18,24,0,1,3,3,3,3,3,2,3,2,3,3,1,3,1,3,1,1,2,2,2,1,1,1,3,2,2,1,1,2,2,2,2,2,1,2,4,1,0,0,0,0,0,0,1,-1,1,2,2,2,-2,-1,0,3,2,2,2,1,0,1,3,3,3,3,3,2,2,4,3,3,3,3,3,3,3,3,2,4,3,2,4,4,4,4,4,5,4,4,4,4,4,3,4,161,69,Female,22-24,26.61934338952972,Overweight,1.568009687175435,0.5048231119827139,1.5935108005911587,2.0699127943579163,0.6487796219337333,0.793973358161391,0.22042676671312125
1479,4,1,18,24,0,1,4,4,5,4,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,3,1,2,1,1,3,2,2,2,2,1,1,3,1,0,0,0,0,0,0,1,1,2,2,2,2,0,0,1,2,0,1,1,0,0,3,1,1,1,2,3,2,2,3,3,2,2,2,2,1,2,2,2,3,2,2,4,4,2,2,2,3,3,2,3,2,3,2,2,183,80,Male,28-30,23.888440980620498,Normal weight,-0.0766247292596049,-0.2829749056189642,-0.25562263032382154,1.2812277891245023,-0.8679776503370324,-0.03491584680475582,0.04857410664638734
1480,1,2,18,24,0,1,4,4,3,4,2,1,2,1,3,2,1,1,1,1,1,1,2,1,2,NA,1,1,1,1,1,1,1,2,2,2,1,1,1,1,4,1,0,0,0,0,1,0,0,-1,1,-1,0,2,0,0,0,1,2,2,0,0,0,2,0,1,0,4,2,4,2,2,1,2,2,1,2,2,2,2,3,5,2,1,2,3,4,1,1,3,1,1,3,3,1,3,3,161,61,Female,19-21,23.533042706685695,Normal weight,-0.08834179859367222,1.3308697261056177,-0.210086843182274,-0.6040565311061528,-1.3418253454431097,-0.010235773673711096,-0.14253334131618886
1481,2,2,18,24,0,1,3,4,4,4,2,1,3,1,1,1,1,3,1,3,1,1,1,1,1,2,1,1,2,2,1,1,2,3,1,2,2,2,2,3,5,2,3,0,0,0,1,0,1,1,2,0,-2,1,-1,-1,0,1,0,2,1,1,0,1,1,1,1,2,2,3,2,3,2,2,2,2,2,3,1,4,1,5,5,2,6,6,5,5,2,5,2,4,4,2,5,2,3,159,72,Female,22-24,28.479886080455675,Overweight,0.8658126469175579,0.15402275655794412,-1.1702760589560057,0.19105915627344397,0.022670583091674634,2.212358733214784,0.051791437781596776
1482,1,2,18,24,0,1,4,5,5,5,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,1,0,2,2,-1,-2,1,0,2,1,1,2,4,1,3,0,0,0,0,0,0,2,1,2,2,2,2,2,2,NA,2,2,2,2,1,1,1,1,1,1,1,1,3,4,2,3,3,4,4,4,3,169,65,Female,19-21,22.758306781975424,Normal weight,NA,NA,NA,NA,-0.10667342218593662,-1.443637143851373,-0.9125130859626507
1483,2,2,18,24,0,1,4,4,4,4,3,2,3,2,2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,1,1,1,3,1,0,0,0,0,0,0,1,-1,1,1,1,1,1,1,1,1,0,1,0,1,0,3,0,0,1,2,2,2,2,3,2,2,2,1,2,1,2,1,3,3,3,2,3,3,3,2,3,3,4,3,3,3,4,4,3,168,55,Female,22-24,19.48696145124717,Normal weight,-0.5225299438374403,-0.2589619393002284,-0.43522151746103643,0.380416253244141,-0.026880469513545044,-0.3063783569789985,0.38408907476569837
1484,4,1,18,24,0,2,4,4,4,4,2,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,1,2,2,3,1,2,2,1,1,1,2,3,1,1,2,1,2,1,1,3,4,3,3,3,5,3,3,4,4,174,70,Male,28-30,23.120623596247853,Normal weight,-1.0894032539022522,-0.37429901736576043,-0.3366482130625818,-0.350621454781221,0.23502305262170997,-0.9161868199107162,-0.8280795790725348
1485,1,1,18,24,0,2,5,5,5,5,2,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,NA,2,2,2,2,2,2,2,0,4,4,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,6,6,6,6,6,4,6,6,6,174,75,Male,19-21,24.772096710265558,Normal weight,-0.9864946333405807,-2.5911441829132085,-2.000070376646617,-1.7448531551417272,2.399041569269334,-0.9403180046265139,-0.9207497469841679
1486,2,2,18,24,0,1,5,5,5,5,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,0,0,0,0,0,0,-1,1,0,0,0,0,-1,-1,-1,1,1,1,0,0,0,2,1,0,0,2,2,3,2,3,2,2,2,1,2,1,2,3,2,3,2,3,3,2,3,3,3,5,3,3,3,3,3,3,3,170,75,Female,22-24,25.95155709342561,Overweight,-0.49380712585399017,0.20961328069298465,-0.3804338931930431,0.2631593925467217,-0.1842159986845647,-0.19269323235261224,0.2504327728504923
1487,1,1,18,24,0,1,4,5,5,4,1,1,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,3,1,0,0,0,0,0,0,2,0,1,1,1,2,1,1,0,1,0,1,0,0,0,1,0,2,2,2,2,2,2,2,1,2,2,3,2,1,2,3,2,2,1,1,1,1,4,1,3,5,3,3,4,2,5,4,3,175,78,Male,19-21,25.46938775510204,Overweight,-0.13146886627828513,-0.460428650993423,0.01761595358702911,-0.1967709283031961,0.16328674481203145,-0.794148920695386,-0.7462996246511044
1488,2,2,18,24,0,1,4,5,4,4,3,2,2,1,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,3,1,0,0,0,0,0,0,2,-1,-1,2,0,0,1,1,1,1,1,2,0,1,0,1,0,0,2,2,1,2,2,2,1,2,2,1,1,1,2,3,2,3,3,2,1,3,2,1,3,5,2,2,3,4,4,3,3,171,62,Female,22-24,21.20310522895934,Normal weight,-1.0649773696262228,-0.3440394063439005,-0.3150873070105108,-0.9725807169356994,-0.26248508228754547,-0.1233643056233646,-0.46270210586098004
1489,2,1,18,24,0,1,4,4,3,4,2,2,3,1,1,2,2,1,1,3,2,2,2,1,1,1,1,1,1,2,1,1,1,2,3,3,1,2,1,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,5,4,4,4,4,3,5,5,4,190,71,Male,22-24,19.667590027700832,Normal weight,-0.4898237435043073,-1.363367319826456,-0.7640767552804677,-0.40056143079134865,0.866664995891444,-1.2225114265125523,-0.19252817629504695
1490,2,2,18,24,0,1,4,2,1,3,1,1,3,1,1,1,1,1,1,2,1,NA,2,NA,2,1,1,1,2,4,1,1,1,3,2,2,4,2,1,1,4,1,0,0,0,0,0,0,0,-1,-2,-2,0,-1,2,1,-1,1,2,1,1,0,0,1,1,3,4,2,2,2,2,3,2,2,2,2,2,3,3,4,1,1,3,1,1,2,1,1,4,5,6,5,5,5,4,4,5,168,54,Female,22-24,19.13265306122449,Normal weight,0.9055922702462923,-0.2772272119271135,0.7674723304853545,-0.10476092556295272,1.3733227996334834,-0.6453296869332875,-0.8686745006820112
1491,3,2,18,26,0,2,4,5,2,3,2,2,2,3,3,2,1,1,1,1,3,1,2,1,1,1,1,1,1,2,4,4,2,4,3,2,2,2,1,1,3,1,0,0,0,0,0,0,-1,0,1,NA,1,1,-1,1,NA,1,1,1,0,0,0,2,0,1,0,2,2,2,2,2,2,2,1,2,2,1,2,3,1,4,4,1,2,5,4,2,5,6,4,4,6,3,6,4,4,165,58,Female,25-27,21.30394857667585,Normal weight,-0.2363297870664296,-0.6512316204915075,-0.4556273731416447,-0.1071080702199807,1.330367366018482,1.047575883624398,-0.8941086840019523
1492,6,2,18,28,0,1,4,3,5,4,1,1,2,1,NA,1,NA,1,1,2,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,2,2,NA,1,3,1,0,0,0,0,0,0,2,-1,1,1,2,1,1,-1,-1,3,1,2,0,2,0,1,1,0,0,2,2,1,2,2,3,2,2,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,61,Female,33+,21.612811791383223,Normal weight,1.0852378632777726,-0.7301560579823662,-0.12686959006995935,0.37672155973044885,NA,NA,NA
1493,3,2,18,28,0,NA,4,4,4,4,2,1,3,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,3,1,0,0,0,0,0,0,1,-1,1,1,0,1,-1,0,0,1,4,2,0,0,0,1,2,1,1,2,3,2,2,3,2,3,2,2,2,2,2,5,2,2,2,2,2,2,1,2,2,4,3,2,3,3,4,4,3,162,55,Female,25-27,20.957171162932475,Normal weight,0.24107748665883966,-0.2024558151757329,0.1922219749320015,1.0671807840986811,-0.34169055694224815,-0.3080558664074916,-0.44257843539476344
1494,NA,1,18,28,0,1,5,2,4,4,1,1,3,1,3,3,3,3,1,NA,1,NA,2,2,3,3,1,1,NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,3,1,0,0,0,0,0,0,1,0,2,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,1,2,6,3,6,6,6,6,6,4,5,1,4,3,3,3,3,2,2,4,181,85,Male,NA,25.945483959586092,Overweight,-0.24014931691586355,-0.3143669788605076,-0.20303517105500846,-0.051571237760203864,-0.5180434255985431,2.4445296356355612,1.8142648776126875
1495,NA,2,18,28,0,1,5,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,5,5,4,5,6,4,5,5,4,166,75,Female,NA,27.21730294672667,Overweight,-1.0405514853501932,-0.3137797953220406,-0.29352640095843985,-1.5945399790901775,1.4474991923005054,-1.1464609338432536,-1.0147612312537708
1496,2,2,18,28,0,1,4,4,4,4,1,NA,1,NA,1,NA,NA,2,NA,3,1,NA,NA,NA,NA,NA,NA,3,1,NA,1,NA,3,1,NA,1,NA,1,NA,1,4,2,0,0,1,0,0,1,-1,0,1,0,1,2,1,1,1,3,1,1,0,0,0,2,2,1,0,3,1,2,2,3,2,2,2,1,2,1,2,5,1,3,2,1,1,4,3,1,3,5,5,5,5,3,5,5,3,163,82,Female,22-24,30.863035868869737,Obese,-0.5943897279528794,0.06900852791101934,-0.3711843310155021,0.22548640032569262,0.9763059710710358,0.29787185888727613,-0.9611484490704449
1497,4,2,18,28,0,1,5,5,4,5,3,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,3,3,3,3,3,NA,3,NA,NA,1,NA,2,1,1,NA,NA,NA,NA,3,1,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,1,3,0,0,0,0,0,2,0,0,0,2,2,2,2,3,NA,2,2,2,1,1,2,4,3,4,2,2,2,3,4,2,3,4,3,3,4,4,4,4,3,162,52,Female,28-30,19.81405273586343,Normal weight,NA,NA,NA,NA,0.1593032986185094,0.22507423575147584,0.11011663458714016
1498,NA,2,18,28,0,1,4,4,4,4,2,NA,3,NA,1,NA,NA,1,NA,2,2,NA,3,3,3,NA,3,NA,3,NA,1,NA,NA,2,2,2,NA,NA,NA,NA,3,1,0,0,0,0,0,0,0,-1,1,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,2,1,2,2,3,1,3,2,1,1,1,2,4,2,2,2,2,2,4,2,3,2,4,2,3,3,2,2,2,4,161,59,Female,NA,22.76146753597469,Normal weight,-1.1903848713668854,-0.2577512814723407,0.10327050753628207,0.0048082412312428525,-0.6760864575483674,0.16351544802485668,-0.34076408217893134
1499,4,2,18,28,0,2,4,3,5,4,3,2,4,2,3,2,2,2,2,2,2,1,2,1,1,1,1,2,3,1,2,1,1,3,2,2,1,1,2,2,2,1,0,0,0,1,0,0,1,-1,-1,-1,-1,2,2,1,1,1,2,2,2,1,0,2,2,2,3,3,3,2,3,3,3,2,3,3,1,2,3,6,5,4,3,3,3,4,4,3,4,4,1,1,4,5,4,1,2,170,52,Female,28-30,17.99307958477509,Underweight,0.38856724811603577,1.2942848578018904,1.2322873924020463,1.1288367183708472,-0.4689055806182847,1.0332961683055493,0.8336193569719117
1500,2,2,18,28,0,1,4,4,4,4,2,2,3,1,4,2,1,2,2,NA,2,1,2,3,2,NA,2,1,3,1,2,1,1,3,3,3,1,2,4,1,3,1,0,0,0,0,0,1,-1,-2,1,1,2,0,1,-1,0,2,1,2,1,0,0,3,1,1,1,2,2,2,2,4,2,2,2,1,2,1,2,4,2,2,2,1,1,2,1,1,3,3,3,2,2,1,2,1,2,162,57,Female,22-24,21.719250114311837,Normal weight,-0.5469558281134699,-0.28922155032208824,-0.4567824235131074,1.0023755153986194,-1.2338608590097597,-0.7683771504660443,-0.6660445334961048
1501,1,2,18,28,0,1,4,4,4,4,2,3,3,1,2,2,1,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,3,2,1,1,1,2,5,3,2,1,1,1,3,1,1,2,3,2,2,3,2,2,3,2,163,55,Female,19-21,20.70081674131507,Normal weight,-0.9780085151585677,-0.16583998618707763,0.09380486037161094,0.0936887438069926,-1.0524731451298686,-0.49226152317774063,-0.6012028484946924
1502,1,2,18,28,0,2,3,3,4,3,NA,3,4,2,3,4,1,2,1,2,2,2,2,3,1,1,1,2,3,1,4,4,1,3,4,2,2,2,2,1,5,1,0,0,0,0,0,0,-2,0,2,-1,-1,2,-1,-1,0,1,0,2,0,0,0,1,0,2,0,4,3,2,2,4,3,2,3,3,3,3,3,5,5,4,3,5,6,6,5,3,1,3,1,1,1,1,1,2,1,176,90,Female,19-21,29.054752066115704,Overweight,1.6358077004489484,0.7175005060131686,1.1966283975091676,1.935221548464106,-2.017334534555153,1.2697476981049816,1.9500234431871042
1503,4,1,18,28,0,1,4,3,4,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,2,2,2,1,1,1,1,4,1,0,0,0,0,0,0,-1,0,1,NA,0,NA,0,1,1,1,2,1,1,0,0,0,1,2,0,2,2,2,2,2,2,2,2,2,3,1,3,4,2,3,1,2,1,4,1,1,3,5,5,4,4,4,5,4,5,180,81,Male,28-30,25,Normal weight,0.17302474187275244,-0.242018959304301,0.7256860846179557,-0.2379117657319778,0.8966189549277719,-0.07967653151952815,-0.4746829650584792
1504,2,2,18,28,0,2,4,3,5,3,1,2,4,3,2,1,1,4,3,3,3,1,1,1,2,2,1,2,3,2,1,2,1,3,3,4,4,4,2,1,2,1,1,0,0,0,0,0,-1,-1,0,1,1,1,1,-1,-2,3,1,1,1,2,0,2,2,2,2,3,3,2,3,2,2,3,3,3,2,2,3,3,2,3,4,3,1,4,4,4,3,4,3,3,4,4,4,2,3,165,49,Female,22-24,17.99816345270891,Underweight,0.541660061051987,1.4343805769685225,1.636245952159349,0.5473336338308411,-0.0011018548462794191,0.741487824752535,0.04510881608931989
1505,2,2,18,28,0,1,4,4,4,4,2,1,3,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,-1,1,1,1,2,2,1,0,2,1,1,1,0,0,1,0,0,0,2,2,1,2,2,1,2,2,2,1,1,2,1,2,3,2,2,1,1,1,1,4,5,4,6,4,3,4,3,4,165,49,Female,22-24,17.99816345270891,Underweight,-0.7970692650398062,-0.8970246142066259,-0.1802503598532086,-0.28968378205104406,0.853573191676151,-1.178134448574671,-0.1901544949293107
1506,3,2,18,28,0,1,4,3,3,3,1,2,3,1,1,2,3,2,1,3,2,1,1,1,2,3,1,2,2,1,2,1,1,2,1,1,2,3,1,1,3,1,0,0,0,0,0,0,-1,-1,2,2,2,2,2,1,1,2,0,1,0,3,0,3,0,0,1,3,3,2,2,2,1,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,58,Female,25-27,20.06920415224914,Normal weight,-1.0208086139687038,-0.012304950994772683,-0.3140527273509609,-5.056607428401659e-4,NA,NA,NA
1507,2,2,18,28,0,1,3,3,4,3,2,4,4,2,1,1,1,4,2,4,4,2,1,3,3,4,4,1,3,2,2,1,1,2,3,3,2,2,1,2,5,2,0,0,1,1,1,1,-2,1,1,0,0,-1,-1,-2,-1,3,1,3,1,0,0,1,2,2,3,2,2,3,3,4,3,3,2,3,4,3,3,6,2,6,5,2,1,6,6,5,3,4,5,5,4,3,4,3,3,164,91,Female,22-24,33.834027364663896,Obese,1.9949361582636749,1.3672283259061366,1.2260651273657257,1.1633138207650793,0.4923039192468007,2.340794516765849,-0.02477265552924329
1508,2,2,18,28,0,1,5,5,5,5,2,3,1,1,1,2,1,1,1,3,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,1,2,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,3,1,1,1,4,5,1,4,5,1,3,4,3,175,70,Female,22-24,22.857142857142858,Normal weight,-1.0405514853501932,-0.3137797953220406,-0.29352640095843985,-1.5945399790901775,0.07716759726030134,-1.470331516702209,-0.890863011020283
1509,3,1,18,28,0,1,5,4,5,5,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,NA,-1,2,1,0,2,2,1,0,0,1,2,0,0,0,1,1,0,0,2,1,2,2,2,2,2,2,2,1,1,NA,5,NA,3,2,2,2,2,3,NA,3,3,3,6,4,3,3,3,3,182,72,Male,25-27,21.736505252988767,Normal weight,NA,NA,NA,NA,NA,NA,NA
1510,3,2,18,28,0,1,3,2,3,2,3,1,4,2,4,2,1,2,2,3,3,2,3,2,2,2,2,2,3,1,1,1,4,2,3,4,4,4,3,2,5,0,1,0,1,1,1,1,-2,2,2,1,1,2,1,2,-2,4,0,2,3,2,0,3,4,4,3,2,3,3,4,2,3,3,3,3,3,3,3,6,4,5,6,5,1,6,4,4,1,5,1,1,2,1,3,1,1,175,87,Female,25-27,28.408163265306122,Overweight,1.7206755996141276,2.7196704928869355,1.488266128172689,0.17280601808284976,-1.603860661399439,2.228390229808344,0.7338893843693935
1511,3,1,18,28,0,NA,4,3,4,3,2,2,2,1,3,4,2,1,1,2,2,1,3,1,1,2,1,1,1,2,1,2,1,2,2,1,2,2,1,1,3,1,0,0,1,0,0,0,-1,1,1,2,2,2,1,1,1,1,1,1,0,0,0,1,1,1,1,2,3,2,2,3,2,3,2,2,3,1,2,5,2,4,2,2,2,5,5,4,2,3,2,2,4,2,2,2,2,180,84,Male,25-27,25.925925925925924,Overweight,0.052042199400316784,-0.17313879747419222,0.1267750233814104,1.3216839667389746,-0.9764171149690253,1.1536976178413627,-0.2023332862918974
1512,4,2,18,28,0,1,3,3,4,4,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,0,0,0,0,0,0,1,1,0,1,2,2,1,1,NA,0,0,1,0,0,0,0,0,1,0,3,2,2,2,1,1,2,2,2,1,1,2,4,4,4,3,4,4,4,4,2,2,3,2,2,3,2,2,2,2,159,75,Female,28-30,29.666548000474663,Overweight,-0.7771041669714464,-0.06896465326767857,-0.06086551201627153,-0.8081614547842876,-1.0696928512781887,0.5210774497751831,1.1803814359737532
1513,2,2,18,28,0,NA,4,4,4,4,2,2,2,1,3,2,2,1,1,2,2,1,4,1,2,1,1,1,1,1,1,1,1,3,2,2,2,1,1,2,3,1,0,0,0,0,0,0,1,1,1,NA,1,2,1,1,1,2,0,0,0,0,0,3,1,0,0,2,2,2,2,2,1,2,2,2,2,1,2,4,1,1,2,1,1,1,1,4,4,6,6,5,6,4,5,5,5,160,62,Female,22-24,24.218749999999996,Normal weight,-0.38942360892383243,-0.374764000411284,-0.19300948676692783,-0.3867426994533294,1.7202334268459962,-0.41636018487763093,-1.0911714670085075
1514,4,2,18,28,0,2,4,4,5,4,2,3,4,2,3,3,2,2,1,2,2,1,1,1,1,1,1,1,1,1,4,1,3,2,4,3,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,2,NA,2,1,-1,2,3,3,0,1,0,0,0,0,0,3,2,1,2,3,2,1,2,2,2,1,1,4,1,4,1,2,1,3,3,2,2,2,2,2,2,2,2,2,2,NA,NA,Female,28-30,NA,NA,-0.25975122655792215,-0.6191870415992036,-1.6725341113117405,0.7594921104647918,-1.35882336682524,-0.17315083516070037,-0.39491883855138493
1515,2,2,18,28,0,1,4,4,3,3,2,1,3,1,3,3,1,2,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,3,1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,4,0,1,1,0,0,0,1,0,0,2,2,2,2,3,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,167,61,Female,22-24,21.872422819032593,Normal weight,-0.4138494931998619,-0.4050236114331439,-0.2145703928189988,0.23521656270114888,0.6324818639592706,-0.637167797524884,-0.12660224634751574
1516,3,2,18,28,0,1,4,3,4,4,2,2,2,2,1,1,1,3,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,4,1,2,2,1,1,1,5,0,0,0,0,0,1,1,2,-1,1,NA,-1,2,2,2,2,1,0,1,0,0,0,2,1,2,1,1,1,2,2,3,2,2,2,3,3,2,2,2,1,3,3,1,1,4,1,1,4,6,5,5,5,4,4,4,4,170,72,Female,25-27,24.913494809688583,Normal weight,0.9347679292440249,-0.6827172631982906,-0.10565263615416777,-0.05015425366137426,1.1569667414999094,-0.06643777648768243,-0.9444930440500181
1517,2,2,18,28,0,1,4,4,4,4,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,1,-1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2,2,2,2,1,1,2,2,1,1,1,2,4,2,2,2,2,1,2,2,2,3,4,3,3,3,2,2,5,2,158,50,Female,22-24,20.028841531805796,Normal weight,-1.001875305425874,-0.31252513260941395,-0.31452726988710134,-1.218871676053075,-0.44465779348300616,-0.5959946688859838,-0.39445180284215553
1518,5,2,18,28,0,1,4,2,5,3,3,2,4,2,4,2,1,1,3,1,2,1,1,1,1,3,1,1,2,1,2,1,1,4,3,4,3,4,1,1,4,1,0,0,0,0,0,0,-1,-1,2,1,1,1,1,1,-1,3,0,2,2,3,0,4,3,3,4,4,4,3,3,4,4,3,4,4,3,3,3,4,2,4,4,3,3,5,5,5,2,5,2,2,4,2,3,3,2,160,57,Female,31-33,22.265624999999996,Normal weight,2.026588446552199,2.6229641716076473,2.0434669359630098,2.9721462815442705,-0.5957996274339747,1.6015522861275775,0.070837768080653285
